event link,event name,Start Date,Start Time,End Date,End Time,Timezone,Event Description,,,,Price,Event Company Website,Event Company Name,Organizer: People Discription,Twitter,Facebook,Address,City,State,Zipcode,Country,Latitude,Longitude,ID - Check but NA,N/A,N/A
https://www.eventbrite.com/e/transforming-realtors-into-ai-rockstars-tickets-750726341697,Transforming Realtors into A.I. Rockstars!,11/16/23,9:30,11/16/23,11:00,America/Chicago,Let’s elevate your real estate business with A.I.! Unleash the power of Artificial Intelligence (AI) to optimize your productivity.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Nicole Goulet,,,,2226 Home Sweet Home Street,Richmond,TX,77406,US,29.6289319,-95.7131598,750726341697,"Real Estate, Business & Professional, Class, Training, or Workshop, Realtors, Event, Ai, Realestate, Rockstars, Transforming, Realestateinvesting",en-us
https://www.eventbrite.com/e/artificial-intelligence-for-executive-assistants-tickets-704640327187,Artificial Intelligence for Executive Assistants,11/16/23,10:00,11/16/23,12:00,America/Denver,"Ignite your curiosity and master AI's power to streamline tasks, enhance scheduling, and boost collaboration.",97.00 USD, - ,97.00 USD,97.00 USD - 97.00 USD,https://ErinRoseLovesMarketing.com,Erin Rose,,,ErinRoseLovesMarketing,,,,,,,,704640327187,"High Tech, Science & Technology, Class, Training, or Workshop, Event, Ai, Artificialintelligence, Assistants, executiveassistants",en-us
https://www.eventbrite.com/e/ai-101-become-an-ai-assisted-marketing-professional-tickets-739728797747,AI 101: Become an AI Assisted Marketing Professional,11/16/23,10:00,11/25/23,11:00,America/Detroit,Learn how to leverage AI in your everyday work in this micro-workshop for Marketing professionals.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,OverPower,,,,,,,,,,,739728797747,"High Tech, Science & Technology, Class, Training, or Workshop, Ai, Cyber, 101, Become, Assisted",en-us
https://www.eventbrite.com/e/intro-to-llm-security-owasp-top-10-for-large-language-models-llms-tickets-751792340127,Intro to LLM Security - OWASP Top 10 for Large Language Models (LLMs),11/16/23,10:00,11/16/23,11:00,America/Los_Angeles,"Learn how to test, evaluate, and monitor LLMs for OWASP Top 10 security issues",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://whylabs.ai/,WhyLabs,"The AI Observability Platform. We take the pain out of model and data monitoring so that you spend less time firefighting, and more time building models.",WhyLabs,,,,,,,,,751792340127,"Science & Technology, Seminar or Talk, Ai, Llm, Mlops, Machine_learning, Data_science, Artificial_intelligence, Online_Event, data_engineering, deep_learning, llms",en-us
https://www.eventbrite.com/e/devgamm-lisbon-2023-tickets-656809564087,DevGAMM Lisbon 2023,11/16/23,10:00,11/17/23,20:00,Europe/Lisbon,"B2B event for game devs, publishers, and game industry fans. Enjoy networking, top-notch expert talks, game expo, and career opportunities.",150.00 USD, - ,1050.00 USD,150.00 USD - 1050.00 USD,https://devgamm.com,DevGAMM,"DevGAMM unites game industry professionals, thus forming a strong community to help create amazing new games. We’ve got unique content, game activities for publishers and developers, effective network...",DevGAMM,212223109041,Rua de Oitavos,Cascais,Lisboa,2750-374,PT,38.7032339,-9.4668334,656809564087,"Other, Conference, Networking, Game_development, video_games, business_events, portugal_events, pomorskie_events, lisbon_conferences, things_to_do_in_portugal",en-us
https://www.eventbrite.com/e/chatgpt-for-real-estate-tickets-753471482487,ChatGPT for Real Estate,11/16/23,10:30,11/16/23,11:30,America/New_York,"Get ready for ChatGPT for Real Estate, an in-person event where industry experts and enthusiasts come together to discuss the latest trends",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,"Bridge Title and Escrow Services, LLC",,,,2189 Cleveland Street Suite 207,Clearwater,FL,33765,US,27.965018,-82.7476096,753471482487,"Real Estate, Business & Professional, Seminar or Talk, Event, Estate, Keywords, Real, chatgpt",en-us
https://www.eventbrite.com/e/tech-playground-ai-tools-for-education-beyond-chatgpt-tickets-709727503067,Tech Playground: AI Tools for Education: Beyond ChatGPT,11/16/23,11:00,11/16/23,13:00,America/New_York,Explore an array of advanced AI tools aimed at enhancing teaching and learning.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Digital Futures Institute,,,,525 W 120th St,New York,NY,10027,US,40.8103022,-73.9610983,709727503067,"Education, Family & Education, Class, Training, or Workshop, Education, Ai, Tools, Artificial_intelligence, chatgpt",en-us
https://www.eventbrite.com/e/empowering-your-business-with-ai-a-path-to-growth-tickets-685197844197,Empowering Your Business with AI: A Path to Growth,11/16/23,11:00,11/16/23,11:45,America/New_York,"NOVA SMART: AI-driven digital transformation for businesses. Elevate experiences, boost efficiency, and thrive.",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Leslie Salas,,,,,,,,,,,685197844197,"Startups & Small Business, Business & Professional, Class, Training, or Workshop, Business, Tech, Ai, Futureofwork, Digitaltransformation, Solutions, Leansixsigma, Dataanalytics, technology_innovation, aiapplications",en-us
https://www.eventbrite.com/e/national-apprenticeship-week-2023-dunbar-llc-tour-hosted-by-coach-dunbar-tickets-686669756727,National Apprenticeship Week 2023 Dunbar LLC TOUR- hosted by Coach Dunbar,11/16/23,11:00,11/16/23,13:00,America/Los_Angeles,"Welcome to National Apprenticeship Week 2023, hosted by Dunbar LLC XR and AI Metaverse Boot Camp!",150.00 USD, - ,250.00 USD,150.00 USD - 250.00 USD,,LED 360,,,,,,,,,,,686669756727,"Startups & Small Business, Business & Professional, Appearance or Signing, Ar, Ai, Workforcedevelopment, Wioa, Metaverse, Hololens2, departmentoflabor, dunbarllc, naw2023, apapprenticeship",en-us
https://www.eventbrite.com/e/artificial-intelligence-and-the-creative-writer-tickets-748545478677,Artificial Intelligence and the Creative Writer,11/16/23,11:00,11/16/23,12:30,America/Denver,Artificial Intelligence is no longer confined to science fiction; it's a real-world tool for creative writers.,25.00 USD, - ,25.00 USD,25.00 USD - 25.00 USD,,NMBA,,,,,,,,,,,748545478677,"High Tech, Science & Technology, Class, Training, or Workshop, Creative, Event, Books, Artificialintelligence, Insights, Intelligence, Writer, chatgpt",en-us
https://www.eventbrite.com/e/explore-generative-ai-in-finance-tickets-754646617347,Explore Generative AI in Finance,11/16/23,11:30,11/16/23,14:00,America/Chicago,"Discover the disruptive potential of Generative AI within the
Financial Services sector, with a special focus on banking & cap markets.",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Neudesic,,,,200 East Randolph Street #200,Chicago,IL,60601,US,41.8852827,-87.6215122,754646617347,"Science, Science & Technology, Class, Training, or Workshop, Finance, Tech, Technology, Ai, Microsoft, Artificialintelligence, Financialservices, Artificial_intelligence, artificialntelligence",en-us
https://www.eventbrite.com/e/new-possibilities-unleashed-in-healthcare-with-blockchain-and-ai-tickets-749018653957,New Possibilities Unleashed in Healthcare with Blockchain and AI,11/16/23,11:30,11/16/23,12:00,America/New_York,"Secure data, personalized treatment, cost reduction, and improved research collaboration, leading to better patient care.",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,ACI Infotech,,,,,,,,,,,749018653957,"Other, Business & Professional, Other, Event, Ai, Blockchain, Healthcare, Freeevent, Webinar, Unleashed, Healthcarewebinar, newpossibilities, freeaiwebinar",en-us
https://www.eventbrite.com/e/free-seo-masterclass-automate-your-seo-using-ai-chatgpt-google-bard-tickets-754080694657,[Free SEO Masterclass] Automate Your SEO Using AI - ChatGPT & Google BARD,11/16/23,11:30,11/16/23,12:30,America/Los_Angeles,Automate your SEO using AI such as ChatGPT & Google BARD. Learn how to automate your strategies in this digital marketing training class.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,,,,,,,,,,,,754080694657,"Sales & Marketing, Business & Professional, Class, Training, or Workshop, Business, Marketing, Seo, Ai, Entrepreneur, Google, Masterclass, Advertising, Artificial_intelligence, chatgpt",en-us
https://www.eventbrite.com/e/lunch-and-learn-ai-chatgpt-new-features-for-business-tickets-757848123137,Lunch and Learn AI ChatGPT  New Features for Business,11/16/23,11:30,11/16/23,12:30,America/Chicago,ChatGPT 4 now offers simple creation of your own custom GPTs for any need and has templates to make it easy.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,AI TechMGM Meetups,,,,,,,,,,,757848123137,"Sales & Marketing, Business & Professional, Seminar or Talk, Business, Event, Chatbot, newfeatures, chatgpt",en-us
https://www.eventbrite.com/e/ai-ethics-not-too-late-to-build-responsible-tech-for-all-tickets-731974213577,AI Ethics: Not Too Late To Build Responsible Tech for All,11/16/23,12:00,11/16/23,13:15,America/New_York,Three leaders in responsible AI and technology will discuss how we can leverage technology to achieve equitable growth for all.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://www.ccny.cuny.edu/zahn,Zahn Innovation Center at CCNY,"We're a startup incubator at The City College of New York offering programming, events, workshops, and more for all.",ZahnCenterNYC,ZahnCenterNYC,,,,,,,,731974213577,"High Tech, Science & Technology, Seminar or Talk, Equity, Technology, Ai, Diversity, Inclusion, Ethics, Artificialintelligence, Artificial_intelligence, responsible_ai, responsible_tech",en-us
https://www.eventbrite.com/e/do-you-want-to-stop-struggling-on-social-media-myai-is-the-best-system-ever-tickets-717161408077,Do You Want To Stop Struggling On Social Media myAI Is The Best System Ever,11/16/23,12:00,11/16/23,13:00,America/New_York,"Instant AI Powered Website, Instant Sales Funnels, Instant Landing Pages, Instant Email Campaigns, and Instant Onboarding.",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Metro Detroit Small Business,,,metrodetroitsmallbusiness,,,,,,,,717161408077,"Sales & Marketing, Business & Professional, Seminar or Talk, Branding, Socialmediamarketing, Onlinemarketing, Artificial_intelligence, email_marketing, website_design",en-us
https://www.eventbrite.ca/e/building-a-winning-strategy-for-your-firm-integrating-generative-ai-tickets-748415951257,Building A Winning Strategy For Your Firm - Integrating Generative AI,11/16/23,12:00,11/16/23,13:00,America/Toronto,Discover the Transformative Power of AI Integration in Professional Services: A Guided Workshop for CEOs and Founders.,0.00 CAD, - ,0.00 CAD,0.00 CAD - 0.00 CAD,https://altaconsulting.ca/,ALTA Consulting,ALTA Consulting is a boutique management consulting firm that helps companies engineer revenue.  We specialize in working with small to mid-size organizations who need assistance with strategy and are...,,,,,,,,,,748415951257,"Other, Business & Professional, Seminar or Talk, Ai, Professionalservices, Online_workshop, Artificial_intelligence, business_strategy, growth_strategies, generative_ai",en-us
https://www.eventbrite.com/e/ai-for-the-rest-of-us-part-2-tickets-723736353917,"AI for the Rest of Us, Part 2",11/16/23,12:00,11/16/23,13:30,America/Los_Angeles,This small two-workshop series will provide introductory information and skills to help you navigate the current AI landscape.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,http://library.ucr.edu/,UC Riverside Library,The UCR Library serves as an information commons and intellectual center for the campus and is the focal point for research and study at UCR.,ucrlibrary,UCRiversideLibrary,900 University Avenue,Riverside,CA,92521,US,33.972416,-117.3274004,723736353917,"High Tech, Science & Technology, Class, Training, or Workshop, Ai, Datascience, Artificial_intelligence, ai_literacy, usingai, datascienceliteracy, usingdatascience",en-us
https://www.eventbrite.com/e/creativity-and-ai-tickets-745597641617,Creativity and AI,11/16/23,12:00,11/16/23,13:00,America/New_York,"A hands-on Workshop for Using AI Creatively in Teaching, Training, and CPS Facilitations",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://creativity.buffalostate.edu/,Center for Applied Imagination,"The Center for Applied Imagination, and its academic unit the Creativity and Change Leadership Department, has researched and taught creativity, creative problem-solving, and change leadership for mor...",,,,,,,,,,745597641617,"Other, Science & Technology, Seminar or Talk, Technology, Innovation, Creativity, Ai, Artificialintelligence, Creativeworkshop, Newtechnology, buffalostate, appliedimagination, creativeseminar",en-us
https://www.eventbrite.com/e/small-business-owners-use-ai-as-your-ultimate-growth-partner-tickets-716770819817,Small Business Owners: Use AI as Your Ultimate Growth Partner,11/16/23,12:00,11/16/23,13:00,America/Los_Angeles,Use AI as your growth business partner for maximum growth in minimal time,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Shanequa Whicker Agency,,,,,,,,,,,716770819817,"Startups & Small Business, Business & Professional, Class, Training, or Workshop, Event, Ai, Ultimate, Smallbusinessowners, growthpartner",en-us
https://www.eventbrite.ca/e/speaker-panel-ai-in-entrepreneurship-tickets-754575023207,Speaker Panel: AI in Entrepreneurship,11/16/23,12:00,11/16/23,14:00,America/Toronto,Explore the amazing possibilities of AI for entrepreneurship in this interactive session with our panel of experts.,0.00 CAD, - ,0.00 CAD,0.00 CAD - 0.00 CAD,https://www.legacycan.ca/,Legacy Canada,,,legacycon,"150 Louis-Pasteur Private STEM Complex, Room 122",Ottawa,ON,K1N 6N5,CA,45.4200668,-75.6803548,754575023207,"Other, Business & Professional, Seminar or Talk, Panel, Event, Entrepreneurship, Ai, Speaker",en-ca
https://www.eventbrite.com/e/postponed-caai-generative-ai-in-the-workplace-panel-tickets-740223407137,Postponed: CAAI Generative AI in the Workplace Panel,11/16/23,12:00,11/16/23,13:00,America/Chicago,This event has been postponed until the beginning of next year.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Center for Applied Artificial Intelligence at Chicago Booth,,,,,,,,,,,740223407137,"Science, Science & Technology, Class, Training, or Workshop, Panel, Event, Workplace, Ai, Generative, generativeai",en-us
https://www.eventbrite.com/e/webinar-supercharging-your-data-science-projects-with-github-tools-tickets-722179055997,"Webinar: ""Supercharging your Data Science projects with GitHub tools""",11/16/23,12:00,11/16/23,13:00,America/New_York,Spread awareness of open-source languages and tools within the data science and data-centric community.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,ODSC Team | odsc.com,"The Open Data Science Conference brings together leaders and practitioners in the open source and data science communities to teach the tools, languages and technologies used in applied data science a...",odsc,OPENDATASCI,,,,,,,,722179055997,"Science & Technology, Seminar or Talk, Datascience, Opensource, Data_science, generative_ai, generativeai, large_language_models, llms",en-us
https://www.eventbrite.com/e/brawny-bear-weekend-2023-puerto-vallarta-tickets-529668140667,Brawny Bear Weekend 2023 - Puerto Vallarta,11/16/23,12:00,11/19/23,23:30,America/Mexico_City,TICKETS AVAILABLE AT THE DOOR FOR ALL EVENTS!!!!,25.64 USD, - ,325.19 USD,25.64 USD - 325.19 USD,https://www.briankentproductions.com,Brian Kent Productions,,,briankentproductions,Various,Puerto Vallarta,JAL,48380,MX,20.653407,-105.2253316,529668140667,"Music, Party or Social Gathering, Gay, Bears, Vallarta, Puertovallarta, puertovallartaevents, puertovallartanightlife",en-us
